-5.873294999999999710e+00 8.551495266379000038e-02
-5.873294999999999710e+00 8.703657103858999933e-02
-5.873294999999999710e+00 8.521062898883000059e-02
-5.873289999999999900e+00 8.734089471354999912e-02
-5.873289999999999900e+00 8.460198163891000100e-02
-5.873294999999999710e+00 8.764521838850999891e-02
-5.873289999999999900e+00 8.581927633875000017e-02
-5.873289999999999900e+00 8.703657103858999933e-02
-5.873285000000000089e+00 8.581927633875000017e-02
-5.873289999999999900e+00 8.673224736362999954e-02
-5.873289999999999900e+00 8.612360001370999996e-02
-5.873285000000000089e+00 8.734089471354999912e-02
-5.873285000000000089e+00 8.642792368866999975e-02
-5.873285000000000089e+00 8.612360001370999996e-02
-5.873280000000000278e+00 8.642792368866999975e-02
-5.873280000000000278e+00 8.612360001370999996e-02
-5.873280000000000278e+00 8.642792368866999975e-02
-5.873280000000000278e+00 8.703657103858999933e-02
-5.873274999999999579e+00 8.490630531387000079e-02
-5.873269999999999769e+00 8.673224736362999954e-02
-5.873255000000000337e+00 8.581927633875000017e-02
-5.873244999999999827e+00 8.612360001370999996e-02
-5.873230000000000395e+00 8.642792368866999975e-02
-5.873215000000000074e+00 8.612360001370999996e-02
-5.873199999999999754e+00 8.673224736362999954e-02
-5.873185000000000322e+00 8.581927633875000017e-02
-5.873160000000000380e+00 8.703657103858999933e-02
-5.873135000000000439e+00 8.551495266379000038e-02
-5.873115000000000308e+00 8.673224736362999954e-02
-5.873090000000000366e+00 8.673224736362999954e-02
-5.873065000000000424e+00 8.703657103858999933e-02
-5.873039999999999594e+00 8.581927633875000017e-02
-5.873014999999999652e+00 8.703657103858999933e-02
-5.872995000000000410e+00 8.612360001370999996e-02
-5.872975000000000279e+00 8.673224736362999954e-02
-5.872950000000000337e+00 8.734089471354999912e-02
-5.872930000000000206e+00 8.642792368866999975e-02
-5.872910000000000075e+00 8.642792368866999975e-02
-5.872889999999999944e+00 8.673224736362999954e-02
-5.872869999999999813e+00 8.642792368866999975e-02
-5.872844999999999871e+00 8.825386573842999849e-02
-5.872830000000000439e+00 8.460198163891000100e-02
-5.872810000000000308e+00 8.703657103858999933e-02
-5.872794999999999987e+00 8.521062898883000059e-02
-5.872774999999999856e+00 8.734089471354999912e-02
-5.872754999999999725e+00 8.581927633875000017e-02
-5.872734999999999594e+00 8.703657103858999933e-02
-5.872715000000000352e+00 8.551495266379000038e-02
-5.872700000000000031e+00 8.642792368866999975e-02
-5.872679999999999900e+00 8.581927633875000017e-02
-5.872664999999999580e+00 8.703657103858999933e-02
-5.872650000000000148e+00 8.460198163891000100e-02
-5.872634999999999827e+00 8.673224736362999954e-02
-5.872614999999999696e+00 8.460198163891000100e-02
-5.872594999999999565e+00 8.703657103858999933e-02
-5.872580000000000133e+00 8.368901061403000163e-02
-5.872560000000000002e+00 8.612360001370999996e-02
-5.872544999999999682e+00 8.338468693907000184e-02
-5.872530000000000250e+00 8.612360001370999996e-02
-5.872510000000000119e+00 8.338468693907000184e-02
-5.872494999999999798e+00 8.581927633875000017e-02
-5.872474999999999667e+00 8.368901061403000163e-02
-5.872460000000000235e+00 8.460198163891000100e-02
-5.872440000000000104e+00 8.216739223923000268e-02
-5.872424999999999784e+00 8.399333428899000142e-02
-5.872410000000000352e+00 8.186306856427000289e-02
-5.872395000000000032e+00 8.429765796395000121e-02
-5.872374999999999901e+00 8.125442121435000331e-02
-5.872359999999999580e+00 8.399333428899000142e-02
-5.872340000000000337e+00 8.155874488931000310e-02
-5.872325000000000017e+00 8.338468693907000184e-02
-5.872309999999999697e+00 8.034145018947000394e-02
-5.872289999999999566e+00 8.308036326411000205e-02
-5.872275000000000134e+00 8.095009753939000352e-02
-5.872255000000000003e+00 8.277603958915000226e-02
-5.872234999999999872e+00 7.881983181467000499e-02
-5.872214999999999741e+00 8.186306856427000289e-02
-5.872200000000000308e+00 7.942847916459000457e-02
-5.872175000000000367e+00 8.095009753939000352e-02
-5.872160000000000046e+00 7.881983181467000499e-02
-5.872144999999999726e+00 8.003712651451000415e-02
-5.872124999999999595e+00 7.790686078979000562e-02
-5.872105000000000352e+00 7.942847916459000457e-02
-5.872080000000000410e+00 7.699388976491000625e-02
-5.872060000000000279e+00 7.821118446475000541e-02
-5.872040000000000148e+00 7.668956608995000646e-02
-5.872020000000000017e+00 7.821118446475000541e-02
-5.871995000000000076e+00 7.608091874003000687e-02
-5.871970000000000134e+00 7.729821343987000604e-02
-5.871954999999999814e+00 7.729821343987000604e-02
-5.871929999999999872e+00 7.608091874003000687e-02
-5.871909999999999741e+00 7.425497669026999426e-02
-5.871884999999999799e+00 7.516794771514999363e-02
-5.871855000000000047e+00 7.303768199042999509e-02
-5.871834999999999916e+00 7.273335831546999530e-02
-5.871809999999999974e+00 7.182038729058999593e-02
-5.871785000000000032e+00 7.182038729058999593e-02
-5.871760000000000090e+00 7.121173994066999635e-02
-5.871735000000000149e+00 7.151606361562999614e-02
-5.871710000000000207e+00 7.029876891578999698e-02
-5.871685000000000265e+00 6.999444524082999719e-02
-5.871654999999999625e+00 6.938579789090999761e-02
-5.871629999999999683e+00 6.908147421594999782e-02
-5.871599999999999930e+00 6.786417951610000665e-02
-5.871565000000000367e+00 6.755985584114000686e-02
-5.871545000000000236e+00 6.695120849121999340e-02
-5.871514999999999596e+00 6.664688481625999361e-02
-5.871484999999999843e+00 6.542959011641999445e-02
-5.871459999999999901e+00 6.390797174161999550e-02
-5.871434999999999960e+00 6.421229541657999529e-02
-5.871405000000000207e+00 6.329932439169999592e-02
-5.871380000000000265e+00 6.360364806665999571e-02
-5.871349999999999625e+00 6.208202969185999676e-02
-5.871324999999999683e+00 6.177770601689999697e-02
-5.871299999999999741e+00 6.086473499201999759e-02
-5.871269999999999989e+00 6.086473499201999759e-02
-5.871240000000000236e+00 5.934311661721999864e-02
-5.871209999999999596e+00 5.934311661721999864e-02
-5.871179999999999843e+00 5.843014559233999927e-02
-5.871150000000000091e+00 5.843014559233999927e-02
-5.871120000000000339e+00 5.660420354258000053e-02
-5.871089999999999698e+00 5.690852721754000032e-02
-5.871059999999999945e+00 5.538690884274000137e-02
-5.871030000000000193e+00 5.569123251770000116e-02
-5.871005000000000251e+00 5.386529046794000242e-02
-5.870969999999999800e+00 5.416961414290000221e-02
-5.870940000000000047e+00 5.295231944306000305e-02
-5.870910000000000295e+00 5.325664311802000284e-02
-5.870874999999999844e+00 5.203934841817999674e-02
