0.0572129,0.02804
0.052648,-5.8732
0.0900798,0.028085
0.0906885,-5.87288
0.0976879,0.02833
0.0998182,0.028545
0.0937317,-5.87292
0.101035,0.028225
0.0979922,-5.87274
0.101644,0.02856
0.0946447,-5.87288
0.104383,0.02862
0.0979922,-5.87286
0.105296,0.028625
0.100427,-5.87303
0.110469,0.028495
0.104687,-5.87267
0.108948,0.028525
0.104687,-5.87264
0.111687,0.02864
0.105905,-5.87293
0.111078,0.02868
0.104687,-5.87281
0.1126,0.0288
0.104383,-5.87281
0.111382,0.02855
0.1056,-5.87268
0.110774,0.02865
0.105296,-5.873
0.113817,0.02875
0.105905,-5.87288
0.115339,0.028715
0.107731,-5.87287
0.114121,0.02855
0.108948,-5.87265
0.116252,0.028925
0.104992,-5.87296
0.11473,0.02854
0.109252,-5.87282
0.110774,0.02872
0.102253,-5.87267
0.110165,0.02873
0.102253,-5.87287
0.107426,0.02872
0.0998182,-5.87295
0.105296,0.028495
0.100427,-5.87254
0.106513,0.02851
0.101035,-5.87281
0.105905,0.028655
0.0979922,-5.87292
0.105905,0.02867
0.100427,-5.87295
0.106513,0.028545
0.101035,-5.87284
0.106513,0.02869
0.0964706,-5.87255
0.105296,0.028365
0.10134,-5.87268
0.106818,0.02838
0.102861,-5.87281
0.109861,0.02855
0.103166,-5.87263
0.110165,0.02839
0.104383,-5.87281
0.110165,0.02852
0.103774,-5.87286
0.111687,0.02858
0.105296,-5.87292
0.109557,0.02855
0.103774,-5.87279
0.106818,0.028485
0.102253,-5.87291
0.111382,0.028545
0.107122,-5.87279
0.112904,0.028415
0.107731,-5.87279
0.111991,0.02853
0.107731,-5.87288
0.113817,0.02853
0.108035,-5.87274
0.11473,0.028495
0.108035,-5.8728
0.115034,0.02854
0.110469,-5.87279
0.115034,0.02866
0.108339,-5.87274
0.109252,0.02855
0.104079,-5.87283
0.108948,0.028485
0.104383,-5.87279
0.107731,0.028595
0.101948,-5.87276
0.108948,0.0287
0.100427,-5.87279
0.107122,0.02824
0.1056,-5.87282
0.105905,0.028595
0.0992095,-5.87287
0.106209,0.02843
0.102253,-5.87291
0.105296,0.028715
0.0979922,-5.87308
0.103774,0.02831
0.100427,-5.87278
0.105296,0.028575
0.0967749,-5.87329
0.107731,0.028545
0.102861,-5.87292
0.109861,0.02863
0.102557,-5.87291
0.110165,0.02851
0.1056,-5.87289
0.110774,0.028435
0.105296,-5.87304
0.112295,0.028835
0.101644,-5.87281
0.111078,0.02871
0.104687,-5.87283
0.112904,0.02876
0.102253,-5.8733
0.110469,0.028545
0.1056,-5.87283
0.112295,0.028625
0.1056,-5.8729
0.112904,0.028745
0.104992,-5.87281
0.115643,0.02855
0.109557,-5.8729
0.115643,0.02855
0.109557,-5.8727
0.11473,0.028595
0.110165,-5.87273
0.11686,0.028645
0.108948,-5.87291
0.110774,0.02874
0.102861,-5.87284
0.110165,0.028505
0.1056,-5.87286
0.108644,0.028585
0.101948,-5.8727
0.107426,0.028555
0.100122,-5.87287
0.106513,0.02871
0.0976879,-5.87295
0.1056,0.02859
0.0982965,-5.87286
0.104079,0.0286
0.0970793,-5.87293
0.104687,0.028495
0.0986009,-5.87265
0.104383,0.028405
0.101644,-5.87286
0.10347,0.028505
0.0979922,-5.87286
0.105296,0.02877
0.0970793,-5.87295
0.107731,0.028555
0.102253,-5.87286
0.109861,0.028555
0.10347,-5.87292
0.111078,0.02855
0.104687,-5.87289
0.110774,0.02844
0.107426,-5.87302
0.108644,0.02855
0.103166,-5.87286
0.111687,0.02855
0.104992,-5.87291
0.112295,0.028805
0.102557,-5.87295
0.111382,0.028865
0.10134,-5.87314
0.111991,0.02853
0.106513,-5.87298
0.112904,0.02854
0.106818,-5.87289
0.1126,0.028695
0.104992,-5.87288
0.115339,0.02848
0.109252,-5.87286
0.116252,0.0285
0.110774,-5.87293
0.110774,0.02858
0.106209,-5.87303
0.109252,0.028595
0.101948,-5.87261
0.109861,0.028625
0.101035,-5.87294
0.106513,0.028705
0.0979922,-5.87328
0.105296,0.028505
0.100427,-5.87281
0.105905,0.02845
0.100731,-5.8728
0.105905,0.028685
0.0967749,-5.87328
0.106209,0.02871
0.0970793,-5.87286
0.104079,0.02834
0.101035,-5.8729
0.103774,0.028685
0.095862,-5.87295
0.105905,0.02865
0.0979922,-5.87327
0.108035,0.028545
0.101644,-5.87273
0.109252,0.0285
0.10347,-5.8728
0.110469,0.02875
0.10347,-5.87285
0.110774,0.028535
0.105905,-5.87284
0.1126,0.02854
0.105296,-5.87285
0.113208,0.0286
0.107426,-5.87299
0.112904,0.02855
0.108644,-5.87285
0.113817,0.028535
0.109557,-5.87295
0.115034,0.028545
0.110469,-5.87257
0.115034,0.028565
0.110165,-5.87289
0.116556,0.02855
0.110774,-5.87283
0.116556,0.02861
0.111382,-5.87278
0.114426,0.028605
0.106209,-5.87279
0.109557,0.02857
0.102253,-5.87292
0.108339,0.028575
0.102253,-5.8729
0.106818,0.02853
0.10134,-5.87289
0.107122,0.02855
0.0995138,-5.87282
0.108339,0.02855
0.10134,-5.87287
0.107122,0.028545
0.10134,-5.87286
0.106513,0.028555
0.100731,-5.87295
0.108339,0.02849
0.101948,-5.87293
0.1056,0.028365
0.10347,-5.87287
0.1056,0.02861
0.0976879,-5.87284
0.107122,0.02835
0.103166,-5.87269
0.108948,0.028825
0.0976879,-5.87307
0.110469,0.028755
0.100427,-5.87285
0.112904,0.028395
0.107731,-5.87282
0.110774,0.02866
0.104383,-5.87287
0.111078,0.0283
0.108339,-5.87274
0.111687,0.02854
0.107122,-5.87283
0.113208,0.02869
0.105905,-5.87283
0.112295,0.02872
0.104383,-5.87296
0.1126,0.02868
0.104383,-5.87289
0.114121,0.02855
0.107731,-5.87281
0.114426,0.028615
0.108948,-5.87288
0.115643,0.02859
0.108644,-5.87273
0.111382,0.028755
0.101948,-5.87281
0.109557,0.028625
0.10347,-5.87287
0.108644,0.0286
0.102253,-5.87278
0.108948,0.02844
0.103774,-5.87275
0.109252,0.02837
0.10347,-5.87287
0.110469,0.028505
0.103166,-5.8727
0.109861,0.02854
0.104079,-5.87287
0.108644,0.028625
0.101948,-5.87288
0.108035,0.02851
0.101948,-5.87286
0.108035,0.02862
0.101948,-5.87292
0.107122,0.028585
0.101948,-5.87281
0.108948,0.028525
0.10347,-5.87285
0.112904,0.028545
0.105905,-5.87277
0.114121,0.028515
0.108035,-5.87265
0.113513,0.02838
0.110774,-5.87286
0.113513,0.02857
0.108644,-5.8729
0.111991,0.028295
0.109252,-5.87282
0.1126,0.02848
0.108339,-5.87282
0.112904,0.028395
0.109252,-5.8729
0.114121,0.028725
0.106513,-5.87288
0.11473,0.028475
0.109557,-5.87282
0.115339,0.02819
0.113817,-5.87293
0.115947,0.02855
0.109861,-5.87284
0.11473,0.02866
0.106513,-5.87288
0.113208,0.02868
0.104079,-5.87285
0.111991,0.02869
0.104383,-5.87288
0.111687,0.028545
0.104687,-5.87306
0.111382,0.028585
0.103774,-5.87304
0.111382,0.028555
0.106209,-5.87298
0.109557,0.028305
0.106818,-5.87273
0.111687,0.028635
0.102861,-5.87279
0.108948,0.02877
0.100427,-5.8732
0.107731,0.028205
0.104992,-5.87286
0.109252,0.02863
0.101644,-5.87287
0.108948,0.028455
0.104687,-5.87288
0.112295,0.028455
0.108035,-5.87273
0.111382,0.028525
0.107731,-5.87298
0.115339,0.028285
0.112295,-5.87279
0.11473,0.0287
0.107426,-5.87319
0.115034,0.02853
0.108644,-5.87282
0.114121,0.02861
0.107731,-5.8729
0.114426,0.028715
0.106818,-5.87285
0.114426,0.02844
0.109557,-5.87284
0.115339,0.028555
